seed for init 13417
nshots 1000
len param0 39
nT=20; nE=2; nM=2; nL=4; nx=1
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)     240    0.120382   0.140137
==> Loss (RMSE)     241    0.120514   0.142109
==> Loss (RMSE)     242    0.116712   0.146376
==> Loss (RMSE)     243    0.117087   0.141766
==> Loss (RMSE)     244    0.115467   0.135177
==> Loss (RMSE)     245    0.114801   0.130979
==> Loss (RMSE)     246    0.116183   0.135286
==> Loss (RMSE)     247    0.114621   0.138894
==> Loss (RMSE)     248    0.114210   0.125114
==> Loss (RMSE)     249    0.111968   0.134423
==> Loss (RMSE)     250    0.111515   0.136485
==> Loss (RMSE)     251    0.112957   0.123749
==> Loss (RMSE)     252    0.108942   0.125214
==> Loss (RMSE)     253    0.108371   0.119825
==> Loss (RMSE)     254    0.109867   0.127428
==> Loss (RMSE)     255    0.104796   0.126671
==> Loss (RMSE)     256    0.105898   0.131492
==> Loss (RMSE)     257    0.111274   0.126312
==> Loss (RMSE)     258    0.105373   0.128330
==> Loss (RMSE)     259    0.107661   0.129863
==> Loss (RMSE)     260    0.106564   0.128313
==> Loss (RMSE)     261    0.104762   0.126519
==> Loss (RMSE)     262    0.103642   0.121466
==> Loss (RMSE)     263    0.102565   0.123914
==> Loss (RMSE)     264    0.099364   0.123031
==> Loss (RMSE)     265    0.105268   0.113993
==> Loss (RMSE)     266    0.101125   0.119121
==> Loss (RMSE)     267    0.102187   0.117735
==> Loss (RMSE)     268    0.102985   0.114102
==> Loss (RMSE)     269    0.098838   0.120901
==> Loss (RMSE)     270    0.103272   0.120907
==> Loss (RMSE)     271    0.099010   0.120605
==> Loss (RMSE)     272    0.099950   0.117761
==> Loss (RMSE)     273    0.101429   0.119887
==> Loss (RMSE)     274    0.099393   0.113630
==> Loss (RMSE)     275    0.101309   0.115728
==> Loss (RMSE)     276    0.100777   0.116306
==> Loss (RMSE)     277    0.100438   0.106748
==> Loss (RMSE)     278    0.098450   0.118674
==> Loss (RMSE)     279    0.095845   0.115698
==> Loss (RMSE)     280    0.096082   0.115705
==> Loss (RMSE)     281    0.095050   0.107168
==> Loss (RMSE)     282    0.098676   0.118160
==> Loss (RMSE)     283    0.099289   0.111401
==> Loss (RMSE)     284    0.097556   0.104115
==> Loss (RMSE)     285    0.098215   0.108324
==> Loss (RMSE)     286    0.095130   0.114516
==> Loss (RMSE)     287    0.097590   0.116607
==> Loss (RMSE)     288    0.095174   0.109800
==> Loss (RMSE)     289    0.092881   0.102806
==> Loss (RMSE)     290    0.090688   0.116077
==> Loss (RMSE)     291    0.098641   0.109343
==> Loss (RMSE)     292    0.094940   0.112520
==> Loss (RMSE)     293    0.095213   0.106435
==> Loss (RMSE)     294    0.095576   0.111614
==> Loss (RMSE)     295    0.096526   0.116042
==> Loss (RMSE)     296    0.094070   0.118021
==> Loss (RMSE)     297    0.094665   0.109108
==> Loss (RMSE)     298    0.097133   0.124382
==> Loss (RMSE)     299    0.089344   0.103417
==> Loss (RMSE)     300    0.094113   0.118594
==> Loss (RMSE)     301    0.095099   0.111851
==> Loss (RMSE)     302    0.093603   0.114724
==> Loss (RMSE)     303    0.094928   0.115804
==> Loss (RMSE)     304    0.093304   0.117426
==> Loss (RMSE)     305    0.095218   0.105758
==> Loss (RMSE)     306    0.094761   0.110592
==> Loss (RMSE)     307    0.094439   0.119397
==> Loss (RMSE)     308    0.096259   0.107344
==> Loss (RMSE)     309    0.092897   0.108220
==> Loss (RMSE)     310    0.095684   0.116993
==> Loss (RMSE)     311    0.095204   0.117568
==> Loss (RMSE)     312    0.096598   0.111766
==> Loss (RMSE)     313    0.096396   0.111494
==> Loss (RMSE)     314    0.093104   0.110545
==> Loss (RMSE)     315    0.090268   0.114076
==> Loss (RMSE)     316    0.091413   0.108556
==> Loss (RMSE)     317    0.091930   0.114937
==> Loss (RMSE)     318    0.091481   0.104077
==> Loss (RMSE)     319    0.090135   0.112948
==> Loss (RMSE)     320    0.095502   0.109630
==> Loss (RMSE)     321    0.091528   0.115208
==> Loss (RMSE)     322    0.096900   0.105612
==> Loss (RMSE)     323    0.089214   0.120862
==> Loss (RMSE)     324    0.093760   0.106430
==> Loss (RMSE)     325    0.090594   0.103391
==> Loss (RMSE)     326    0.090229   0.119886
==> Loss (RMSE)     327    0.094957   0.114682
==> Loss (RMSE)     328    0.095588   0.110093
==> Loss (RMSE)     329    0.094543   0.109102
==> Loss (RMSE)     330    0.096790   0.112043
==> Loss (RMSE)     331    0.092459   0.116841
==> Loss (RMSE)     332    0.092349   0.111925
==> Loss (RMSE)     333    0.091537   0.113705
==> Loss (RMSE)     334    0.093238   0.103420
==> Loss (RMSE)     335    0.096561   0.109044
==> Loss (RMSE)     336    0.090923   0.108371
==> Loss (RMSE)     337    0.091503   0.119261
==> Loss (RMSE)     338    0.091362   0.095138
==> Loss (RMSE)     339    0.090164   0.112173
==> Loss (RMSE)     340    0.088445   0.110054
==> Loss (RMSE)     341    0.092329   0.115776
==> Loss (RMSE)     342    0.093707   0.112419
==> Loss (RMSE)     343    0.091467   0.112672
==> Loss (RMSE)     344    0.093373   0.107636
==> Loss (RMSE)     345    0.090281   0.117813
==> Loss (RMSE)     346    0.094856   0.115774
==> Loss (RMSE)     347    0.091931   0.108337
==> Loss (RMSE)     348    0.091007   0.113079
==> Loss (RMSE)     349    0.091791   0.103937
==> Loss (RMSE)     350    0.091048   0.113760
==> Loss (RMSE)     351    0.092318   0.117299
==> Loss (RMSE)     352    0.094851   0.111177
==> Loss (RMSE)     353    0.092029   0.108226
==> Loss (RMSE)     354    0.092616   0.111468
==> Loss (RMSE)     355    0.092991   0.106947
==> Loss (RMSE)     356    0.094148   0.107978
==> Loss (RMSE)     357    0.095403   0.104538
==> Loss (RMSE)     358    0.090915   0.107944
==> Loss (RMSE)     359    0.092883   0.112268
==> Loss (RMSE)     360    0.093483   0.109663
==> Loss (RMSE)     361    0.094766   0.115218
==> Loss (RMSE)     362    0.093610   0.113550
==> Loss (RMSE)     363    0.092537   0.110237
==> Loss (RMSE)     364    0.094170   0.112407
==> Loss (RMSE)     365    0.091214   0.110875
==> Loss (RMSE)     366    0.094655   0.106245
==> Loss (RMSE)     367    0.093017   0.110491
==> Loss (RMSE)     368    0.092540   0.101941
==> Loss (RMSE)     369    0.089585   0.108059
==> Loss (RMSE)     370    0.091047   0.110009
==> Loss (RMSE)     371    0.094490   0.109193
==> Loss (RMSE)     372    0.089381   0.112141
==> Loss (RMSE)     373    0.091201   0.110204
==> Loss (RMSE)     374    0.087970   0.113694
==> Loss (RMSE)     375    0.087881   0.106017
==> Loss (RMSE)     376    0.091281   0.098984
==> Loss (RMSE)     377    0.092324   0.102081
==> Loss (RMSE)     378    0.090952   0.099959
==> Loss (RMSE)     379    0.095433   0.104927
==> Loss (RMSE)     380    0.091424   0.109665
==> Loss (RMSE)     381    0.091244   0.101761
==> Loss (RMSE)     382    0.091614   0.108193
==> Loss (RMSE)     383    0.091316   0.106889
